conversation_id,tweet_id,created_at,text,intent,escalation_label,notes,label_source
1828712,1828712,Tue Oct 17 12:50:47 +0000 2017,Hai @AppleSupport . Why my phone cant sign in at app store? Apple id is automatically logout after I sign in. My iOS 11.0.3. iPhone SE.,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
694509,694509,Thu Nov 23 10:48:57 +0000 2017,"Dear @115858 and @AppleSupport, I just installed iOS 11 and my iPhone is now the slowest ever. This is insane. First and last time owning an iPhone, let me tell you.",performance_stability,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
631868,631868,Wed Nov 22 15:17:46 +0000 2017,"@AppleSupport : Please DO NOT destroy my photos. Apple Verification Code?
I have not slept since Monday - I have two phones-was2buyNEW.",media_data,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1980233,1980233,Fri Oct 06 07:31:08 +0000 2017,"Ipad freezing, failing to load pages and slow after IOS11.1.  Iphone 6 battery capacity reduced dramatically &amp; I use low power mode, turn items off etc. Sort it out Apple.",performance_stability,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
656358,656358,Wed Nov 22 22:01:48 +0000 2017,Dear @AppleSupport @115858 I can't seem to update my billing info. Please assist,payments_purchases,ESCALATE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1906676,1906676,Wed Oct 25 13:54:47 +0000 2017,"@AppleSupport So my Apple Music hasn’t opened since yesterday afternoon. I soft reset my phone, on off , carrier rest, iCloud login out",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1858811,1858811,Thu Oct 19 14:23:31 +0000 2017,"@AppleSupport I have this bar at the top of the screen on several different occasions. 6s, 11.0.3...
I can’t be the only person to notice? https://t.co/8kSVHx4XT8",hardware_accessories,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2918838,2918838,Wed Nov 29 00:20:13 +0000 2017,@AppleSupport I am having trouble syncing my iPhone with my MacBook. I want to add a cd I imported from iTunes to my phone,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1637076,1637076,Sun Nov 05 19:19:40 +0000 2017,@AppleSupport so why can’t I️ see the letter I️ on my phone when it’s by itself,keyboard_input,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
328079,328079,Sat Oct 07 14:43:04 +0000 2017,"@AppleSupport that itunes performance on windows is horrible... i don't bought apple music to wait 1 min while opening itunes... 
 1/2",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2169837,2169837,Thu Nov 09 03:35:04 +0000 2017,Man @115858 need to fix this shit!!! I’m so sick the letter “I️” messing up!,keyboard_input,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2508241,2508241,Wed Nov 15 21:07:11 +0000 2017,Please fix this “your purchase can’t be processed now” shit. I’m getting fed up @AppleSupport,payments_purchases,ESCALATE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
848989,848989,Mon Oct 09 03:44:28 +0000 2017,"@AppleSupport GPS on Maps &amp; Waze apps state: ""No GPS, Showing approximate location"". Went through 2 iphone 8s w/ this issue. Please resolve!",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1976185,1976185,Wed Nov 01 17:08:52 +0000 2017,.@115858 really does get worse on usability in a big way. we're having the same issue and nothing helps @applesupport https://t.co/rQPRkq8z7u,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
556036,556036,Sat Dec 02 20:11:56 +0000 2017,@AppleSupport @116333 Notes on iOS 11 is really bad. Keeps crashing and becoming very unreliable. I’m really thinking of going back to Evernote just to get some peace of mind.,performance_stability,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2590393,2590393,Fri Nov 17 01:08:57 +0000 2017,Uhhhh @115858 wtf is this https://t.co/J1fAslRdLr,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1706881,1706881,Mon Nov 06 21:54:24 +0000 2017,@115858 okay fix this fucking key board glitch. Just sent a message to my little sister in boot camp and it looks like im wasted. FIX IT.,communication,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1913566,1913566,Wed Oct 25 19:32:50 +0000 2017,"WARNING! Super disappointed with the latest @115858 ISO update. My 6, continually lags, hesitates &amp; is slower then a snail. @AppleSupport",performance_stability,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2741976,2741976,Mon Nov 20 17:51:50 +0000 2017,@AppleSupport your glitch is really starting to annoy me.,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1305216,1305216,Fri Oct 27 01:54:50 +0000 2017,@115858 can you please tell me the Twitter handle for help with frequent flyer points with Apple purchases in Australia? Thx.,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
512509,512509,Fri Dec 01 23:03:56 +0000 2017,@AppleSupport hi! My phone’s going crazy. The white loading wheel appears every 2-4 minutes.,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
338915,338915,Sat Oct 07 21:41:46 +0000 2017,@AppleSupport How do I stop Messages from taking Live photos? It's disabled everywhere but Messages doesn't respect this. Please help!,media_data,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1509360,1509360,Fri Nov 03 05:42:02 +0000 2017,@AppleSupport Is there anyway to change these to metric units ? Thanks https://t.co/FviEfBSyiC,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1698642,1698642,Mon Nov 06 22:37:48 +0000 2017,@115858 provide a freaking update for the bugs. I️ should be able to type an “I️” without a box and question mark replacing I️t,keyboard_input,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
557921,557921,Sat Dec 02 20:19:21 +0000 2017,My iPhone keeps crashing! What the heck @AppleSupport,performance_stability,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1531297,1531297,Fri Nov 03 15:14:38 +0000 2017,@115858 I️ know I’m sweating u on this update. But I️ use my phone for business and this I️ craziness is not working 4 business. #fixit 💋,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
688000,688000,Thu Nov 23 05:39:06 +0000 2017,@AppleSupport i’m having an issue on my account settings https://t.co/eTd4GBhVtU,apps_services,ESCALATE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1980846,1980846,Wed Oct 18 18:04:17 +0000 2017,@AppleSupport Just FYI ever since I installed the new iOS my battery life has been crappy on the 7+,battery_charging,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1672696,1672696,Sat Oct 28 22:35:16 +0000 2017,Dear @115858 your update screwed my phone over,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2143297,2143297,Wed Nov 08 23:09:32 +0000 2017,"So all my photos from this year are gone from my “Camera Roll” album, randomly. but when i go to “Photos” they’re there..... what the fuck @115858",media_data,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1924545,1924545,Tue Nov 07 16:29:22 +0000 2017,"great: to add to the tech fun, now mail on my macbook air crashes + drops classic view whenever it feels like it. @applesupport HELP",performance_stability,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1095887,1095887,Mon Oct 23 21:36:22 +0000 2017,@AppleSupport Since updating to iOS11 none of my iMessages are syncing across my devices - any ideas?,communication,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1941076,1941076,Sun Oct 29 22:08:11 +0000 2017,"Every time I️ type, my keyboard automatically corrects my words to a box emoji and an exclamation point. @115858 fix it 🙄",keyboard_input,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1896722,1896722,Tue Oct 24 15:13:44 +0000 2017,"Dear @115858, there’s still something wrong about #iOS 11.x. Windows overlap, auto Bluetooth, delayed App response... #disappointed https://t.co/6a6uEN6ppm",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1418021,1418021,Wed Nov 01 22:37:15 +0000 2017,@AppleSupport are these brand of apple earphone available on the Apple store ? As tbe one in the pickets are broke ( as seen by redness) https://t.co/Bo3ZhHcT14,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1641348,1641348,Sun Nov 05 21:22:29 +0000 2017,"@115858 wow, for 999 I can buy the most garbage build quality since 2003. I can't wait for that cheap plastic to flake in 2 weeks. https://t.co/iKgvfelbHK",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
521305,521305,Sat Dec 02 02:21:10 +0000 2017,Hey @AppleSupport my iPhone 6 is running on iOS 11.1.2. Its keep restarting after 10 sec. do something for it. Thank you,performance_stability,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2950954,2950954,Wed Nov 29 17:17:50 +0000 2017,"#applefail
notification pop-up appears, ""time machine backup failed click for more info"". you click. time machine preferences are displayed ....

so where IS the info, @AppleSupport ? what's the point if there isn't any more info?",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1152812,1152812,Tue Oct 24 16:41:40 +0000 2017,".@AppleSupport, today I recived this mail but I think it’s like a cheat or smthng ‘cause they ask me a lot of personal información #help (?) https://t.co/iwJVK85Pmb",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2497693,2497693,Mon Oct 30 03:06:17 +0000 2017,"@AppleSupport Hi. I can’t able to reduce the volume in WhatsApp video calls, even my volume is mute. This happen after I updated my iOS11.",communication,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1575014,1575014,Sat Nov 04 04:55:46 +0000 2017,@115858 Fix the i’s. This shit annoying.,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1100857,1100857,Sat Nov 25 18:04:05 +0000 2017,"Hey @115858 why does every update make my phone more fucked up than before? 

This tweet took 4 tries from all the bull shit auto corrections this phone decided to change on its own.",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2186331,2186331,Thu Nov 09 15:54:46 +0000 2017,"Hey @115858, how long before the 7’s start working again? Asking for MYSELF!",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1978074,1978074,Tue Oct 31 18:15:07 +0000 2017,Bro it need to be a update my phone tripping @115858,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1645947,1645947,Tue Oct 17 11:48:09 +0000 2017,@AppleSupport The WiFi turns on by itself 😡 https://t.co/zuVC8GL9KW,connectivity,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2621152,2621152,Fri Nov 17 12:45:33 +0000 2017,@115858 @AppleSupport why isn’t your support team replying to me?,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1470690,1470690,Mon Oct 16 20:03:58 +0000 2017,@AppleSupport  your new updates fucked my phone. Now the SIM blocks itself out of the blue and the music its not recognised.,media_data,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1784901,1784901,Wed Oct 11 04:13:23 +0000 2017,"Called @AppleSupport to fix my Mac software problem, technician erased all my data. #needmydataback @AppleSupport",media_data,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
407982,407982,Mon Oct 09 21:33:19 +0000 2017,Omg @AppleSupport fix my phone man. This update sucks. I can’t do anything without having to restart my phone due to freezing or crashing,performance_stability,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1514408,1514408,Thu Nov 02 16:05:45 +0000 2017,"Very conveniently, my iPhone now autocorrects lowercase i to I️. Super cool. Big fan, @AppleSupport. https://t.co/CQzVuC3xfP",keyboard_input,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
255536,255536,Thu Oct 05 18:03:49 +0000 2017,Hey @AppleSupport love when my battery goes down fast  https://t.co/G5GU13V680,battery_charging,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1766010,1766010,Tue Nov 07 20:37:42 +0000 2017,this I️  key thing is really rude,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2014686,2014686,Sun Nov 05 13:19:35 +0000 2017,"@AppleSupport a relative is waiting for you to contact them for account recovery, this was supposed to be at 10:22 gmt today &amp; still nothing",apps_services,ESCALATE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1642562,1642562,Sun Nov 05 22:39:35 +0000 2017,I’m tired of this iPhone glitch😒,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
488025,488025,Fri Dec 01 13:01:43 +0000 2017,"The all new #Calendar #Reminders amalgamation from @115858 . This is what happens when an entire operating system feels rushed. I run into this almost daily in some form with #iOS11. Here is to #iOS12 being a much more stable release. I’m a fanboy, not a hater, but jeez! https://t.co/p1sHFL4DdR",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1433708,1433708,Thu Nov 02 06:13:14 +0000 2017,Updated my phone for 3 hours and still can’t type the letter “I️” without it changing it @115858 do somethin,keyboard_input,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2688150,2688150,Sun Nov 19 06:24:07 +0000 2017,.@AppleSupport FYI it's 2017 and I think I should be able to FaceTime audio you guys from my iPad when my phone is stolen. Also your app merely sends you in circles instead of solving any problems,apps_services,ESCALATE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1764483,1764483,Tue Nov 07 20:09:42 +0000 2017,"man, i got time today. 
@AppleSupport , FIX THIS SHIT OR SEND ME A NEW PHONE 🗣 
“ I️ “",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1442386,1442386,Thu Nov 02 04:08:29 +0000 2017,@AppleSupport @2310 @115858 https://t.co/y5JOg6yiRJ,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2320420,2320420,Mon Nov 13 04:21:07 +0000 2017,This sucks I hate that my photos have a circle with an exclamation mark @AppleSupport,media_data,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2007531,2007531,Sat Nov 04 04:02:04 +0000 2017,@AppleSupport @115858 y’all really got some explaining to do with this shit right here. https://t.co/2o99oEWgu8,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2154609,2154609,Thu Nov 09 02:11:58 +0000 2017,"@AppleSupport wtf is up with your iOS... phone keeps freezing, battery life is horrendous, lost an entire year of mileage log.",performance_stability,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
959335,959335,Sat Oct 21 23:35:11 +0000 2017,"@AppleSupport I joined apple music a while ago but its been asking me to sub again. Should I rejoin?Signed in/out, reset phone but no change",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1637803,1637803,Sun Nov 05 19:19:53 +0000 2017,"Ummmm, why does my “I️” look like this? @AppleSupport",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
940606,940606,Sat Oct 21 05:55:05 +0000 2017,"@AppleSupport this is the worst iOS update you’ve had so far, my phone has never had this many glitches and I’ve had apple for a while.😒",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1579157,1579157,Sat Nov 04 14:42:10 +0000 2017,@AppleSupport Purchased ringtone reverts to default. Phone restart solves problem but I must do so at least three times a day. Help?,performance_stability,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2643369,2643369,Tue Oct 31 02:41:25 +0000 2017,"Dear @115858 ,
Your new update has sabotaged my iPhone once again, and I am pissed.

Sincerely,
Brandon",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2520704,2520704,Thu Nov 16 00:52:55 +0000 2017,Hey @115858 my phone is dropping calls and I’ve only had it one year.  Soooooo this needs to be fixed like now.,communication,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1633047,1633047,Sun Nov 05 17:31:57 +0000 2017,@115858 @AppleSupport will the iPhone X have me looking the exact way i look on camera as i do in the mirror ?,hardware_accessories,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2783255,2783255,Mon Nov 20 16:52:04 +0000 2017,Updated my iPhone and now there’s a forever red dot on my voicemail. Cool 👍🏻,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2065227,2065227,Sat Oct 07 20:55:31 +0000 2017,"wow so my phones deleted half my photos and now all my texts since I tried to update my phone, @115858 what's going on with this",media_data,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2777528,2777528,Tue Nov 21 15:27:59 +0000 2017,@AppleSupport So like........ https://t.co/xkbO9K6sAR,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2013356,2013356,Sun Nov 05 06:21:08 +0000 2017,@115858 fix this glitch with the I️ please it’s annoying,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1914781,1914781,Wed Oct 25 22:31:35 +0000 2017,Either @115725 or @115858 has to do better! My phone randomly starts going in and out of service and they have no way to fix it,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
1470014,1470014,Thu Nov 02 23:16:14 +0000 2017,@115858 IT WOULD BE SO VERY NICE IF I COULD CHRAGE MY FUCKING PHONE https://t.co/Ane6Rvgjuc,apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
936737,936737,Sat Oct 21 12:57:08 +0000 2017,"Shame to pay this much for a phone when my keyboard disappears, my screen gets stuck sideways &amp; my keys stop working Fix this @AppleSupport",performance_stability,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2371233,2371233,Tue Nov 14 00:13:40 +0000 2017,@AppleSupport meu login do #iCloud não está rolando. Aconteceu algum problema no servidor e estou impedido. #helpplease @115858,media_data,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
2305157,2305157,Sun Nov 12 18:57:33 +0000 2017,".@AppleSupport you still haven’t fixed it. I’m about to return my Apple Watch because I’m not down to pay $15?/month for something that doesn’t work. Just like the first Apple Watch I bought, another half baked product. https://t.co/WzY8PKAk47",apps_services,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
620128,620128,Wed Nov 22 16:59:27 +0000 2017,@AppleSupport I got charged for an album I already paid for a long time ago and I’d like a refund please,payments_purchases,ESCALATE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
354538,354538,Thu Oct 12 01:17:00 +0000 2017,Never answered this morning so I had to drive in to check repair status. Promised a call back today n nothing @AppleSupport Still no answer.,communication,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
742507,742507,Wed Oct 11 14:36:51 +0000 2017,Anyone else have a problem with inadvertently deleting email since iPhone #iOS11 update? It seems the delete button has moved? @115858,hardware_accessories,AUTO_HANDLE,PROVISIONAL_SILVER: replace after human review,heuristic_silver
